LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;27;9;0,4235;1;;id4510color9.jpg;;U;P;4510;;Y;1,80;;EUR;Plate, Modified;Plate;Modified;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 8 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;2;
;;27;11;0,0376;13;;id2926color11.jpg;;U;P;2926;;Y;0,90;;EUR;Plate, Modified;Plate;Modified;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 4 with Wheels Holder;1.00;5.50;0.00;Casier Petit Gris;D;3;
;;27;5;0,0667;3;;id2926color5.jpg;;U;P;2926;;Y;0,90;;EUR;Plate, Modified;Plate;Modified;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 4 with Wheels Holder;1.00;5.50;0.00;Casier Petit Gris;D;3;
;;27;9;0,0582;12;;id2926color9.jpg;;U;P;2926;;Y;0,90;;EUR;Plate, Modified;Plate;Modified;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 4 with Wheels Holder;1.00;5.50;0.00;Casier Petit Gris;D;3;
;;27;1;0,0727;17;;id4488color1.jpg;;U;P;4488;;Y;1,18;;EUR;Plate, Modified;Plate;Modified;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheel Holder;2.00;2.50;0.00;Casier Petit Gris;D;3;
;;27;11;0,0368;61;;id4488color11.jpg;;U;P;4488;;Y;1,18;;EUR;Plate, Modified;Plate;Modified;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheel Holder;2.00;2.50;0.00;Casier Petit Gris;D;3;
;;27;5;0,0723;7;;id4488color5.jpg;;U;P;4488;;Y;1,18;;EUR;Plate, Modified;Plate;Modified;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheel Holder;2.00;2.50;0.00;Casier Petit Gris;D;3;
;;27;86;0,0377;19;;id4488color86.jpg;;U;P;4488;;Y;1,18;;EUR;Plate, Modified;Plate;Modified;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheel Holder;2.00;2.50;0.00;Casier Petit Gris;D;3;
;;7;11;0,0694;4;;id2653color11.jpg;;U;P;2653;;Y;1,42;;EUR;Brick, Modified;Brick;Modified;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Brick, Modified 1 x 4 with Groove;1.00;4.00;1.00;Casier Petit Gris;D;4;
;;7;5;0,1731;3;;id2653color5.jpg;;U;P;2653;;Y;1,42;;EUR;Brick, Modified;Brick;Modified;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Brick, Modified 1 x 4 with Groove;1.00;4.00;1.00;Casier Petit Gris;D;4;
;;7;86;0,0684;2;;id2653color86.jpg;;U;P;2653;;Y;1,42;;EUR;Brick, Modified;Brick;Modified;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Brick, Modified 1 x 4 with Groove;1.00;4.00;1.00;Casier Petit Gris;D;4;
;;7;9;0,1754;2;;id2653color9.jpg;;U;P;2653;;Y;1,42;;EUR;Brick, Modified;Brick;Modified;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Brick, Modified 1 x 4 with Groove;1.00;4.00;1.00;Casier Petit Gris;D;4;
;;27;5;0,1068;10;;id30586color5.jpg;;U;P;30586;;Y;2,50;;EUR;Plate, Modified;Plate;Modified;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 8 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;4;
;;27;1;0,1059;6;;id32028color1.jpg;;U;P;32028;;Y;0,44;;EUR;Plate, Modified;Plate;Modified;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 2 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;4;
;;27;11;0,0671;14;;id32028color11.jpg;;U;P;32028;;Y;0,44;;EUR;Plate, Modified;Plate;Modified;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 2 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;4;
;;27;3;0,069;6;;id32028color3.jpg;;U;P;32028;;Y;0,44;;EUR;Plate, Modified;Plate;Modified;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 2 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;4;
;;27;6;0,0616;12;;id32028color6.jpg;;U;P;32028;;Y;0,44;;EUR;Plate, Modified;Plate;Modified;P;;Green;00923D;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 2 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;4;
;;27;85;0,065;1;;id32028color85.jpg;;U;P;32028;;Y;0,44;;EUR;Plate, Modified;Plate;Modified;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 2 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;4;
;;27;86;0,0796;18;;id32028color86.jpg;;U;P;32028;;Y;0,44;;EUR;Plate, Modified;Plate;Modified;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 2 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;4;
;;27;9;0,1402;3;;id32028color9.jpg;;U;P;32028;;Y;0,44;;EUR;Plate, Modified;Plate;Modified;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Plate, Modified 1 x 2 with Door Rail;0.00;0.00;0.00;Casier Petit Gris;D;4;
;;438;1;0,1141;2;;id15068color1.jpg;;U;P;15068;;Y;0,57;;EUR;Slope, Curved;Slope;Curved;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3;2.00;2.00;0.67;Casier Petit Gris;D;5;
;;438;120;0,0736;1;;id15068color120.jpg;;U;P;15068;;Y;0,57;;EUR;Slope, Curved;Slope;Curved;P;;Dark Brown;50372F;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3;2.00;2.00;0.67;Casier Petit Gris;D;5;
;;438;48;0,0762;2;;id15068color48.jpg;;U;P;15068;;Y;0,57;;EUR;Slope, Curved;Slope;Curved;P;;Sand Green;A2BFA3;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3;2.00;2.00;0.67;Casier Petit Gris;D;5;
;;438;5;0,1123;4;;id15068color5.jpg;;U;P;15068;;Y;0,57;;EUR;Slope, Curved;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3;2.00;2.00;0.67;Casier Petit Gris;D;5;
;;438;59;0,1018;1;;id15068color59.jpg;;U;P;15068;;Y;0,57;;EUR;Slope, Curved;Slope;Curved;P;;Dark Red;6A0E15;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3;2.00;2.00;0.67;Casier Petit Gris;D;5;
;;438;63;0,0757;13;;id15068color63.jpg;;U;P;15068;;Y;0,57;;EUR;Slope, Curved;Slope;Curved;P;;Dark Blue;243757;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3;2.00;2.00;0.67;Casier Petit Gris;D;5;
;;438;85;0,2049;6;;id15068color85.jpg;;U;P;15068;;Y;0,57;;EUR;Slope, Curved;Slope;Curved;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3;2.00;2.00;0.67;Casier Petit Gris;D;5;
;;438;1;0,0584;1;;id30602color1.jpg;;U;P;30602;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;11;0,0617;3;;id30602color11.jpg;;U;P;30602;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;3;0,0745;1;;id30602color3.jpg;;U;P;30602;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;4;0,0542;1;;id30602color4.jpg;;U;P;30602;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;5;0,058;1;;id30602color5.jpg;;U;P;30602;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;7;0,058;2;;id30602color7.jpg;;U;P;30602;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;85;0,0708;1;;id30602color85.jpg;;U;P;30602;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;775;3;0,0828;1;;id30602pb005color3.jpg;;U;P;30602pb005;;Y;1,00;;EUR;Slope, Curved, Decorated;Slope;Curved;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip with Mission Deep Sea &#39 TEE VEE&#39  Pattern;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;775;5;0,0922;1;;id30602pb032Lcolor5.jpg;;U;P;30602pb032L;;Y;0,97;;EUR;Slope, Curved, Decorated;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip with Vodafone Pattern Left &#40 Sticker&#41  - Sets 8654 / 8375;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;775;5;0,1204;1;;id30602pb032Rcolor5.jpg;;U;P;30602pb032R;;Y;1,00;;EUR;Slope, Curved, Decorated;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip with Vodafone Pattern Right &#40 Sticker&#41  - Sets 8654 / 8375;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;775;1;0,1141;2;;id30602pb039color1.jpg;;U;P;30602pb039;;Y;1,00;;EUR;Slope, Curved, Decorated;Slope;Curved;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip with 3 Black/Silver Bars Pattern &#40 Sticker&#41  - Set 8102;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;775;5;0,0975;1;;id30602pb041Rcolor5.jpg;;U;P;30602pb041R;;Y;1,00;;EUR;Slope, Curved, Decorated;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip with Shell Logo Pattern Right &#40 Sticker&#41  - Sets 8375 / 8654 / 8672 / 8673;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;775;7;0;1;;id30602pb083Lcolor7.jpg;;U;P;30602pb083L;;Y;1,00;;EUR;Slope, Curved, Decorated;Category1 Not Available;Category2 Not Available;P;Category4 Not Available;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip with Lime Double Headlights Pattern Model Left Side &#40 Sticker&#41  - Set 8118;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;775;7;0;1;;id30602pb083Rcolor7.jpg;;U;P;30602pb083R;;Y;1,00;;EUR;Slope, Curved, Decorated;Category1 Not Available;Category2 Not Available;P;Category4 Not Available;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip with Lime Double Headlights Pattern Model Right Side &#40 Sticker&#41  - Set 8118;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;775;5;0,1214;1;;id30602pb087color5.jpg;;U;P;30602pb087;;Y;1,00;;EUR;Slope, Curved, Decorated;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 Lip with Flame and Lion Head Pattern &#40 Sticker&#41  - Set 70600;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;7;11;0,0608;5;;id30603color11.jpg;;U;P;30603;;Y;0,70;;EUR;Brick, Modified;Brick;Modified;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Brick, Modified 2 x 2 No Studs, Sloped with 6 Side Pistons Raised;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;11;0,0495;1;;id44675color11.jpg;;U;P;44675;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 with 3 Side Ports Recessed;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;63;0,0799;1;;id44675color63.jpg;;U;P;44675;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Dark Blue;243757;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 with 3 Side Ports Recessed;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;86;0,0542;6;;id44675color86.jpg;;U;P;44675;;Y;1,00;;EUR;Slope, Curved;Slope;Curved;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 with 3 Side Ports Recessed;2.00;2.00;1.00;Casier Petit Gris;D;5;
;;438;11;0,3726;2;;id41855color11.jpg;;U;P;41855;;Y;0,75;;EUR;Slope, Curved;Slope;Curved;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides, Lip End;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;3;0,0556;3;;id41855color3.jpg;;U;P;41855;;Y;0,75;;EUR;Slope, Curved;Slope;Curved;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides, Lip End;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;34;0,0808;1;;id41855color34.jpg;;U;P;41855;;Y;0,75;;EUR;Slope, Curved;Slope;Curved;P;;Lime;C4E000;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides, Lip End;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;1;0,0419;2;;id47457color1.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;11;0,1484;2;;id47457color11.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;155;0,0538;1;;id47457color155.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Olive Green;ABA953;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;156;0,0593;4;;id47457color156.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Medium Azure;6ACEE0;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;3;0,0371;1;;id47457color3.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;5;0,0308;8;;id47457color5.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;6;0,059;2;;id47457color6.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Green;00923D;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;7;0,0368;1;;id47457color7.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;85;0,0378;8;;id47457color85.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;86;0,04;3;;id47457color86.jpg;;U;P;47457;;Y;0,76;;EUR;Slope, Curved;Slope;Curved;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;775;6;0,091;2;;id47457pb01color6.jpg;;U;P;47457pb01;;Y;0,76;;EUR;Slope, Curved, Decorated;Slope;Curved;P;;Green;00923D;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 2 x 2/3 with Two Studs and Curved Sides with Ornate Yellow Lines Pattern;2.00;2.00;0.67;Casier Petit Gris;E;1;
;;438;11;1,063;1;;id6081color11.jpg;;U;P;6081;;Y;2,78;;EUR;Slope, Curved;Slope;Curved;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 4 x 1 1/3 with 4 Recessed Studs;2.00;4.00;1.33;Casier Petit Gris;E;1;
;;438;156;0,183;1;;id6081color156.jpg;;U;P;6081;;Y;2,78;;EUR;Slope, Curved;Slope;Curved;P;;Medium Azure;6ACEE0;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 4 x 1 1/3 with 4 Recessed Studs;2.00;4.00;1.33;Casier Petit Gris;E;1;
;;438;85;0,2477;1;;id6081color85.jpg;;U;P;6081;;Y;2,78;;EUR;Slope, Curved;Slope;Curved;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 4 x 1 1/3 with 4 Recessed Studs;2.00;4.00;1.33;Casier Petit Gris;E;1;
;;438;6;0,9372;1;;id6191color6.jpg;;U;P;6191;;Y;1,78;;EUR;Slope, Curved;Slope;Curved;P;;Green;00923D;Solid;;;;;;;;;;;;;;PART;Slope, Curved 1 x 4 x 1 1/3;1.00;4.00;1.33;Casier Petit Gris;E;1;
;;438;86;0,4162;2;;id6191color86.jpg;;U;P;6191;;Y;1,78;;EUR;Slope, Curved;Slope;Curved;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Slope, Curved 1 x 4 x 1 1/3;1.00;4.00;1.33;Casier Petit Gris;E;1;
;;438;1;4,6283;4;;id6192color1.jpg;;U;P;6192;;Y;2,00;;EUR;Slope, Curved;Slope;Curved;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 4 Double;2.00;4.00;1.00;Casier Petit Gris;E;1;
;;438;1;0,2023;2;;id6081color1.jpg;;U;P;6081;;Y;2,78;;EUR;Slope, Curved;Slope;Curved;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 4 x 1 1/3 with 4 Recessed Studs;2.00;4.00;1.33;Casier Petit Gris;E;2;
;;438;3;0,1115;1;;id6081color3.jpg;;U;P;6081;;Y;2,78;;EUR;Slope, Curved;Slope;Curved;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 4 x 1 1/3 with 4 Recessed Studs;2.00;4.00;1.33;Casier Petit Gris;E;2;
;;438;5;0,1366;2;;id6081color5.jpg;;U;P;6081;;Y;2,78;;EUR;Slope, Curved;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 4 x 1 1/3 with 4 Recessed Studs;2.00;4.00;1.33;Casier Petit Gris;E;2;
;;438;1;0,0714;5;;id6091color1.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;10;0,159;1;;id6091color10.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Dark Gray;6B5A5A;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;104;0,0864;1;;id6091color104.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Bright Pink;F7BCDA;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;11;0,0702;3;;id6091color11.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;2;0,0806;3;;id6091color2.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Tan;EED9A4;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;3;0,092;12;;id6091color3.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;48;0,283;1;;id6091color48.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Sand Green;A2BFA3;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;5;0,0489;15;;id6091color5.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;59;0,0679;2;;id6091color59.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Dark Red;6A0E15;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;6;0,0778;3;;id6091color6.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Green;00923D;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;7;0,0746;3;;id6091color7.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;85;0,0627;5;;id6091color85.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;86;0,0974;1;;id6091color86.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;438;9;0,1519;13;;id6091color9.jpg;;U;P;6091;;Y;0,65;;EUR;Slope, Curved;Slope;Curved;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Slope, Curved 2 x 1 x 1 1/3 with Recessed Stud;1.00;2.00;1.33;Casier Petit Gris;E;2;
;;27;1;0,084;1;;id4600color1.jpg;;U;P;4600;;Y;0,82;;EUR;Plate, Modified;Plate;Modified;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheels Holder;0.00;0.00;0.00;Casier Petit Gris;E;3;
;;27;11;0,0351;38;;id4600color11.jpg;;U;P;4600;;Y;0,82;;EUR;Plate, Modified;Plate;Modified;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheels Holder;0.00;0.00;0.00;Casier Petit Gris;E;3;
;;27;86;0,0503;18;;id4600color86.jpg;;U;P;4600;;Y;0,82;;EUR;Plate, Modified;Plate;Modified;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheels Holder;0.00;0.00;0.00;Casier Petit Gris;E;3;
;;27;9;0,043;6;;id4600color9.jpg;;U;P;4600;;Y;0,82;;EUR;Plate, Modified;Plate;Modified;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheels Holder;0.00;0.00;0.00;Casier Petit Gris;E;3;
;;27;10;0,0575;4;;id6157color10.jpg;;U;P;6157;;Y;1,12;;EUR;Plate, Modified;Plate;Modified;P;;Dark Gray;6B5A5A;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheels Holder Wide and Hole;0.00;0.00;0.00;Casier Petit Gris;E;3;
;;27;11;0,0321;43;;id6157color11.jpg;;U;P;6157;;Y;1,12;;EUR;Plate, Modified;Plate;Modified;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Plate, Modified 2 x 2 with Wheels Holder Wide and Hole;0.00;0.00;0.00;Casier Petit Gris;E;3;
