"Lot ID","Color","Category","Condition","Sub-Condition","Description","Remarks","Price","Quantity","Bulk","Sale","URL","Item No","Tier Qty 1","Tier Price 1","Tier Qty 2","Tier Price 2","Tier Qty 3","Tier Price 3","Reserved For","Stockroom","Retain","Super Lot ID","Super Lot Qty","Weight","Extended Description","Date Added","Date Last Sold","Currency"
"278027946","Pearl Gold","Parts / Tile, Modified","Used","","Pearl Gold Tile, Modified 1 x 1 with Clip Petit Noir A5","","€2.02","7","1","0%","","2555","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.22","","1/5/2022","","EUR"
"278027947","Pink","Parts / Door","Used","","Pink Door 1 x 4 x 5 Etagere Grise A2","","€2.02","1","1","0%","","4131","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.9","","1/5/2022","","EUR"
"278027948","Dark Bluish Gray","Parts / Rock","Used","","Dark Bluish Gray Rock Panel 3 x 8 x 7 Triangular &#40;LURP&#41; black box A1","","€1.97","14","1","0%","","6083","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","12.74","","1/5/2022","","EUR"
"278027949","Light Bluish Gray","Parts / Brick, Modified","Used","","Light Bluish Gray Brick, Modified 12 x 12 with 3 Pin Holes on each Side and Axle Holes in Corners black box A1","","€1.96","1","1","0%","","52040","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","29.6","","1/5/2022","","EUR"
"278027950","Trans-Clear","Parts / Window, Glass & Shutter","Used","","Trans-Clear Glass for Train Window 1 x 2 x 3 Bleue G4","","€1.94","2","1","0%","","4036","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.68","","1/5/2022","","EUR"
"278027951","Black","Parts / String & Net","Used","","Black Net, String 10 x 10 Square casier bleue clair H2","","€1.94","1","1","0%","","71155","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.57","","1/5/2022","","EUR"
"278027952","Red","Parts / Technic, Liftarm","Used","","Red Technic, Liftarm Thin 1 x 5 Orange 1 A3","","€1.92","1","1","0%","","32017","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.58","","1/5/2022","","EUR"
"278027953","Black","Parts / Brick, Modified","Used","","Black Brick, Modified Facet 5 x 5 Grand Noir C2","","€1.91","1","1","0%","","6107","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3","","1/5/2022","","EUR"
"278027954","Black","Parts / Door, Frame","Used","","Black Door, Frame 1 x 4 x 6 with 4 Holes on Top and Bottom Bleue H4","","€1.89","4","1","0%","","30179","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2.75","","1/5/2022","","EUR"
"278027955","Black","Parts / Door, Frame","Used","","Black Door, Frame 1 x 4 x 6 with 4 Holes on Top and Bottom Etagere Grise A2","","€1.89","8","1","0%","","30179","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2.75","","1/5/2022","","EUR"
"278027956","Dark Bluish Gray","Parts / Door, Frame","Used","","Dark Bluish Gray Door, Frame 1 x 4 x 6 with 4 Holes on Top and Bottom Etagere Grise A2","","€1.89","2","1","0%","","30179","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2.75","","1/5/2022","","EUR"
"278027957","Dark Bluish Gray","Parts / Train, Track","Used","","Dark Bluish Gray Train, Track Plastic (RC Trains) Straight black box A1","","€1.88","20","1","0%","","53401","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","14.583","","1/5/2022","","EUR"
"278027958","White","Parts / String & Net","Used","","White String with End Studs 11L Overall &#40;8.6 cm&#41; casier bleue clair H2","","€1.88","1","1","0%","","x127c11","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.34","","1/5/2022","","EUR"
"278027959","Trans-Clear","Parts / Window, Glass & Shutter","Used","","Trans-Clear Glass for Window 1 x 2 x 2 Plane Bleue G2","","€1.86","4","1","0%","","4862","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.34","","1/5/2022","","EUR"
"278027960","Black","Parts / Electric, Light & Sound","Used","","Black Electric, Sound Siren 9V 2 x 2 x 1 1/3 with Two Town Police / Fire Noises Malette Noir A1","","€1.84","3","1","0%","","4774c01","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2","","1/5/2022","","EUR"
"278027961","Glow In Dark White","Parts / Dish, Decorated","Used","","Glow In Dark White Dish 4 x 4 Inverted &#40;Radar&#41; with Solid Stud with Black Ghost Face Pattern Grand Noir B2","","€1.84","1","1","0%","","3960pb026","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.3","","1/5/2022","","EUR"
"278027962","White","Parts / Door, Frame","Used","","White Door, Frame 1 x 4 x 6 with 4 Holes on Top and Bottom Etagere Grise A2","","€1.83","3","1","0%","","30179","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2.75","","1/5/2022","","EUR"
"278027963","Light Gray","Parts / Technic","Used","","Light Gray Technic Driving Ring 2L Orange 1 F2","","€1.82","2","1","0%","","6539","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.19","","1/5/2022","","EUR"
"278027964","Light Gray","Parts / Plate","Used","","Light Gray Plate 6 x 12 Etagere Indigo A5","","€1.81","1","1","0%","","3028","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","9.47","","1/5/2022","","EUR"
"278027965","Trans-Light Blue","Parts / Panel","Used","","Trans-Light Blue Panel 3 x 3 x 6 Corner Convex black box A1","","€1.81","3","1","0%","","2468","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.52","","1/5/2022","","EUR"
"278027966","Black","Parts / Technic","Used","","Black Technic Turntable 56 Tooth Extended Arms with Light Bluish Gray Top &#40;2856 / 2855&#41; Malette Noir A1","","€1.80","2","1","0%","","2856c03","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","15.5","","1/5/2022","","EUR"
"278027967","Red","Parts / Door","Used","","Red Door 1 x 3 x 4 Left Grand Gris B3","","€1.80","1","1","0%","","445","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2.3","","1/5/2022","","EUR"
"278027968","Black","Parts / Technic, Connector","Used","","Black Technic, Pin Connector Perpendicular 2 x 2 Bent Grand Noir B3","","€1.78","4","1","0%","","44809","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.5","","1/5/2022","","EUR"
"278027969","Black","Parts / Technic, Connector","Used","","Black Technic, Axle and Pin Connector Angled #5 - 112.5 degrees Grand Noir A4","","€1.78","15","1","0%","","32015","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.69","","1/5/2022","","EUR"
"278027970","Yellow","Parts / Technic, Connector","Used","","Yellow Technic, Axle Connector 2L &#40;Ridged with + Hole + Orientation&#41; Grand Noir A4","","€1.78","10","1","0%","","6538a","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.4","","1/5/2022","","EUR"
"278027971","White","Parts / Door","Used","","White Door 1 x 4 x 6 Etagere Grise A2","","€1.77","2","1","0%","","3644","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.35","","1/5/2022","","EUR"
"278027972","White","Parts / Window","Used","","White Window 1 x 3 x 2 with Extended Lip, with Glass Etagere Grise A2","","€1.77","2","1","0%","","31bc01","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.36","","1/5/2022","","EUR"
"278027973","White","Parts / Slope, Decorated","Used","","White Slope 33 3 x 2 with Classic Space Logo Pattern casier bleue clair D5","","€1.74","1","1","0%","","3298p90","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.33","","1/5/2022","","EUR"
"278027974","White","Parts / Window","Used","","White Window 2 x 8 x 2 Boat with Fixed Trans-Light Blue Glass black box A1","","€1.72","1","1","0%","","2634c02","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","5.52","","1/5/2022","","EUR"
"278027975","Light Bluish Gray","Parts / Plate, Round","Used","","Light Bluish Gray Plate, Round Corner 6 x 6 Etagere Indigo C3","","€1.71","1","1","0%","","6003","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","4.25","","1/5/2022","","EUR"
"278027976","Light Gray","Parts / Ladder","Used","","Light Gray Ladder 14 x 2.5 with 13 Steps indigo A2","","€1.70","2","1","0%","","4207","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.21","","1/5/2022","","EUR"
"278027977","Light Gray","Parts / Panel","Used","","Light Gray Panel 2 x 5 x 6 Wall with Window Etagere Grise C2","","€1.66","1","1","0%","","4444","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","5.9","","1/5/2022","","EUR"
"278027978","Trans-Yellow","Parts / Window, Glass & Shutter","Used","","Trans-Yellow Glass for Window 1 x 4 x 3 Grand Gris B5","","€1.65","3","1","0%","","3855","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.65","","1/5/2022","","EUR"
"278027979","Trans-Light Blue","Parts / Windscreen","Used","","Trans-Light Blue Windscreen 3 x 10 x 3 black box A1","","€1.65","1","1","0%","","2694","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","8","","1/5/2022","","EUR"
"278027980","Trans-Black","Parts / Window, Glass & Shutter","Used","","Trans-Black Glass for Window 1 x 4 x 5 Bleue H1","","€1.64","6","1","0%","","2494","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2.03","","1/5/2022","","EUR"
"278027981","Blue","Parts / Plate, Round","Used","","Blue Plate, Round 2 x 2 with Axle Hole Grand Gris C1","","€1.61","6","1","0%","","4032","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.37","","1/5/2022","","EUR"
"278027982","Black","Parts / Plate, Round","Used","","Black Plate, Round 2 x 2 with Axle Hole Grand Gris C1","","€1.61","44","1","0%","","4032","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.37","","1/5/2022","","EUR"
"278027983","Blue","Parts / Door, Decorated","Used","","Blue Door 1 x 4 x 5 Left with Trans-Clear Glass and Drink and Ice Pop &#40;Freezer / Lollipop / Lolly / Pole / Popsicle / Stick&#41; Pattern &#40;Sticker&#41; - Set 6683 Grand Gris B6","","€1.61","1","1","0%","","73436c01pb04","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.55","","1/5/2022","","EUR"
"278027984","Black","Parts / Window","Used","","Black Window 3 x 8 x 6 Bay with Trans-Black Glass black box A1","","€1.61","1","1","0%","","30185c01","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","11.8","","1/5/2022","","EUR"
"278027985","Black","Parts / Plate, Modified","Used","","Black Plate, Modified 2 x 2 with Pin on Bottom Grand Gris D6","","€1.60","1","1","0%","","2476","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.82","","1/5/2022","","EUR"
"278027986","Green","Parts / Plant, Tree","Used","","Green Plant, Tree Pine Large 4 x 4 x 6 2/3 Petit Jaune A1","","€1.59","3","1","0%","","3471","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","6.7","","1/5/2022","","EUR"
"278027987","Dark Gray","Parts / Chain","Used","","Dark Gray Chain 21 Links &#40;16-17L&#41; Malette Noir A1","","€1.58","4","1","0%","","30104","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.71","","1/5/2022","","EUR"
"278027988","Black","Parts / Arm","Used","","Black Arm Piece with Pin, 3 Fingers Grand Gris A5","","€1.58","5","1","0%","","6217","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.44","","1/5/2022","","EUR"
"278027989","Blue","Parts / Door","Used","","Blue Door 1 x 4 x 5 Right with 6 Panes Grand Gris B6","","€1.58","2","1","0%","","73312","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","4","","1/5/2022","","EUR"
"278027990","Light Gray","Parts / Brick, Modified","Used","","Light Gray Brick, Modified 1 x 1 x 2 with Shutter Holder Grand Noir C1","","€1.56","1","1","0%","","3581","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.83","","1/5/2022","","EUR"
"278027991","Light Bluish Gray","Parts / Technic, Connector","Used","","Light Bluish Gray Technic, Pin Connector Plate with One Hole &#40;Single on Bottom&#41; Grand Noir B4","","€1.56","2","1","0%","","32529","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.64","","1/5/2022","","EUR"
"278027992","White","Parts / Window","Used","","White Window 1 x 4 x 2 with Extended Lip and Solid Studs, with Fixed Glass Etagere Grise A2","","€1.55","9","1","0%","","453ac01","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.7","","1/5/2022","","EUR"
"278027993","Red","Parts / Door, Decorated","Used","","Red Door 1 x 4 x 5 Left with Trans-Clear Glass and Red & Black diagonal Stripe and White Helmet Pattern (Sticker) - Set 6373 Grand Gris B6","","€1.55","1","1","0%","","73436c01pb01","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.55","","1/5/2022","","EUR"
"278027994","Black","Parts / String & Net","Used","","Black String with End Tow Ball, 63L Overall &#40;50.3 cm&#41; casier bleue clair H2","","€1.55","1","1","0%","","23924","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.78","","1/5/2022","","EUR"
"278027995","Light Bluish Gray","Parts / Dish","Used","","Light Bluish Gray Dish 6 x 6 Inverted &#40;Radar&#41; - Hollow Studs indigo A2","","€1.55","1","1","0%","","44375a","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2.56","","1/5/2022","","EUR"
"278027996","Red","Parts / Technic, Gear","Used","","Red Technic, Gear 40 Tooth Malette Noir A1","","€1.53","1","1","0%","","3649","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.76","","1/5/2022","","EUR"
"278027997","White","Parts / Homemaker","Used","","White Homemaker Washbasin Sink Base 4 x 4 x 4 grand gris C1","","€1.53","1","1","0%","","839","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","8.8","","1/5/2022","","EUR"
"278027998","White","Parts / Brick, Decorated","Used","","White Brick 1 x 2 with Black Grille with 7 Lines Pattern casier bleue clair E2","","€1.52","3","1","0%","","3004p06","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.83","","1/5/2022","","EUR"
"278027999","Black","Parts / Technic","Used","","Black Technic Rack Winder Malette Noir A1","","€1.51","1","1","0%","","2426c01","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","5.5","","1/5/2022","","EUR"
"278028000","Light Bluish Gray","Parts / Plate","Used","","Light Bluish Gray Plate 6 x 16 Etagere Indigo A5","","€1.51","1","1","0%","","3027","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","13.27","","1/5/2022","","EUR"
"278028001","Dark Gray","Parts / Brick","Used","","Dark Gray Brick 8 x 16 Etagere Grise A1","","€1.50","1","1","0%","","4204","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","30.66","","1/5/2022","","EUR"
"278028002","White","Parts / Window","Used","","White Window 1 x 4 x 3 Train - Hollow Studs Grand Gris C2","","€1.50","6","1","0%","","4033","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.85","","1/5/2022","","EUR"
"278028003","Dark Bluish Gray","Parts / Technic, Gear","Used","","Dark Bluish Gray Technic, Gear Differential, 24-16 Teeth Malette Noir A1","","€1.49","1","1","0%","","6573","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.25","","1/5/2022","","EUR"
"278028004","Light Bluish Gray","Parts / Plate","Used","","Light Bluish Gray Plate 6 x 16 black box A1","","€1.49","1","1","0%","","3027","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","13.27","","1/5/2022","","EUR"
"278028005","Red","Parts / Window, Decorated","Used","","Red Window 1 x 4 x 5 with Fixed Glass and 5 White Stripes and Red Cross Pattern &#40;Sticker&#41; - Set 6380 Bleue H1","","€1.48","1","1","0%","","4347pb08","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","4.16","","1/5/2022","","EUR"
"278028006","Blue","Parts / Brick, Modified","Used","","Blue Brick, Modified 1 x 2 with Groove Grand Gris C6","","€1.48","3","1","0%","","4216","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.8","","1/5/2022","","EUR"
"278028007","Trans-Clear","Parts / Window, Glass & Shutter","Used","","Trans-Clear Glass for Train Window 1 x 4 x 3 Grand Gris B5","","€1.47","2","1","0%","","4034","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.5","","1/5/2022","","EUR"
"278028008","Yellow","Parts / Window","Used","","Yellow Window 1 x 4 x 5 with Fixed Glass Bleue H1","","€1.46","2","1","0%","","4347","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","4.16","","1/5/2022","","EUR"
"278028009","Yellow","Parts / Hinge","Used","","Yellow Hinge Tile 1 x 4 Grand Gris A4","","€1.46","1","1","0%","","4625","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","0.67","","1/5/2022","","EUR"
"278028010","Black","Parts / Door","Used","","Black Door 1 x 3 x 2 Right Grand Gris B3","","€1.44","1","1","0%","","3188","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.13","","1/5/2022","","EUR"
"278028011","Light Gray","Parts / Arch","Used","","Light Gray Arch 1 x 5 x 4 Inverted Etagere Aubergine A3","","€1.44","3","1","0%","","30099","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","2.56","","1/5/2022","","EUR"
"278028012","White","Parts / Brick, Decorated","Used","","White Brick 1 x 12 with Blue &#39;CITY LINES&#39; Pattern &#40;Sticker&#41; - Set 7994 casier bleue clair D3","","€1.44","1","1","0%","","6112pb014","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","4.8","","1/5/2022","","EUR"
"278028013","Trans-Black","Parts / Panel, Decorated","Used","","Trans-Black Panel 1 x 4 x 3 - Hollow Studs with Train Map and Schedule Pattern &#40;Sticker&#41; - Set 7897/7997 Etagere Indigo C1","","€1.43","1","1","0%","","4215bpb36","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3","","1/5/2022","","EUR"
"278028014","White","Parts / Dish, Decorated","Used","","White Dish 4 x 4 Inverted &#40;Radar&#41; with Solid Stud with Red Stripes Pattern Grand Noir B2","","€1.39","1","1","0%","","3960pb003","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","1.19","","1/5/2022","","EUR"
"278028015","Pink","Parts / Minifigure, Utensil","Used","","Pink Minifigure, Utensil Umbrella Top with No Bottom Flaps, 6 x 6 with Top Stud indigo A2","","€1.39","1","1","0%","","4094","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.32","","1/5/2022","","EUR"
"278028016","Black","Parts / Brick, Round","Used","","Black Brick, Round 4 x 4 with 4 Side Pin Holes and Center Axle Hole Orange 2 H4","","€1.36","6","1","0%","","6222","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","3.57","","1/5/2022","","EUR"
"278028017","Light Gray","Parts / Panel","Used","","Light Gray Panel 3 x 3 x 6 Corner Wall Etagere Grise C2","","€1.35","2","1","0%","","2345","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","4.95","","1/5/2022","","EUR"
"278028018","Black","Parts / Plate, Modified","Used","","Black Plate, Modified 8 x 8 with Grille Etagere Indigo C3","","€1.35","5","1","0%","","4151","0","€0.00","0","€0.00","0","€0.00","","Yes","No","","","6.9","","1/5/2022","","EUR"
